Data,Study,Trait,Sample1,Sample2,AuthorDate,Data.type,Citation,Species,System,Order,Sex,GenPhen,AlloSyn,Autonomous,Trait,Dimensionality (k),BodySizeCorrelated,Years,GLength,Darwins,Darwins.num,Darwins.num.abs,Darwins (standardized by k),Haldanes,Generations,log10.gens,h.num,Darwin.Numerator,log10.years,d,InSitu
3454,91,12,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,12,1,1,4252.499997,3,-2.792475017,-0.011875,0.011875,-2.792475017,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.011875,NA
3455,91,12,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,12,1,1,7543.333329,3,1.49801149,0.0113,0.0113,1.49801149,NA,2514.444443,3.400442044,NA,NA,3.877563299,0.0113,NA
3456,91,12,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,12,1,1,9310,3,-5.864661654,-0.0546,0.0546,-5.864661654,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.0546,NA
3457,91,12,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,12,1,1,12683.33332,3,-6.265440242,-0.079466667,0.079466667,-6.265440242,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.079466667,NA
3458,91,12,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,12,1,1,15151.24999,3,-2.225888954,-0.033725,0.033725,-2.225888954,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.033725,NA
3459,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,1547.000001,3,-7.433742723,-0.0115,0.0115,-7.433742723,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.0115,NA
3460,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,4252.499997,3,-5.573192244,-0.0237,0.0237,-5.573192244,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.0237,NA
3461,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,7543.333329,3,-3.800265181,-0.028666667,0.028666667,-3.800265181,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.028666667,NA
3462,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,9310,3,0.848549946,0.0079,0.0079,0.848549946,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0079,NA
3463,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,12683.33332,3,-3.082785811,-0.0391,0.0391,-3.082785811,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.0391,NA
3464,91,13,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,13,1,1,15151.24999,3,-3.768665954,-0.0571,0.0571,-3.768665954,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.0571,NA
3465,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,1547.000001,3,-14.49256625,-0.02242,0.02242,-14.49256625,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.02242,NA
3466,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,4252.499997,3,-5.020576135,-0.02135,0.02135,-5.020576135,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.02135,NA
3467,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,7543.333329,3,-4.62218299,-0.034866667,0.034866667,-4.62218299,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.034866667,NA
3468,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,9310,3,-3.029001074,-0.0282,0.0282,-3.029001074,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.0282,NA
3469,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,12683.33332,3,-2.74638631,-0.034833333,0.034833333,-2.74638631,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.034833333,NA
3470,91,14,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,14,1,1,15151.24999,3,-4.362676349,-0.0661,0.0661,-4.362676349,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.0661,NA
3471,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,1547.000001,3,-3.283775046,-0.00508,0.00508,-3.283775046,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.00508,NA
3472,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,4252.499997,3,-2.286890066,-0.009725,0.009725,-2.286890066,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.009725,NA
3473,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,7543.333329,3,-1.542200575,-0.011633333,0.011633333,-1.542200575,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.011633333,NA
3474,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,9310,3,2.996777658,0.0279,0.0279,2.996777658,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0279,NA
3475,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,12683.33332,3,-0.131406071,-0.001666667,0.001666667,-0.131406071,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.001666667,NA
3476,91,15,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,15,1,1,15151.24999,3,-0.785413745,-0.0119,0.0119,-0.785413745,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.0119,NA
3477,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,1547.000001,3,-3.645765996,-0.00564,0.00564,-3.645765996,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.00564,NA
3478,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,4252.499997,3,-0.781893005,-0.003325,0.003325,-0.781893005,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.003325,NA
3479,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,7543.333329,3,-0.927971719,-0.007,0.007,-0.927971719,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.007,NA
3480,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,9310,3,1.965628357,0.0183,0.0183,1.965628357,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0183,NA
3481,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,12683.33332,3,3.074901448,0.039,0.039,3.074901448,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.039,NA
3482,91,16,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,16,1,1,15151.24999,3,1.711079945,0.025925,0.025925,1.711079945,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.025925,NA
3483,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,1547.000001,3,-0.7239819,-0.00112,0.00112,-0.7239819,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.00112,NA
3484,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,4252.499997,3,-1.387419166,-0.0059,0.0059,-1.387419166,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.0059,NA
3485,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,7543.333329,3,0.972160805,0.007333333,0.007333333,0.972160805,NA,2514.444443,3.400442044,NA,NA,3.877563299,0.007333333,NA
3486,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,9310,3,6.380236305,0.0594,0.0594,6.380236305,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0594,NA
3487,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,12683.33332,3,1.582128806,0.020066667,0.020066667,1.582128806,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.020066667,NA
3488,91,17,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,17,1,1,15151.24999,3,0.900915767,0.01365,0.01365,0.900915767,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.01365,NA
3489,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,1547.000001,3,18.15126049,0.02808,0.02808,18.15126049,NA,515.666667,2.712369059,NA,NA,3.189490314,0.02808,NA
3490,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,4252.499997,3,-2.063492065,-0.008775,0.008775,-2.063492065,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.008775,NA
3491,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,7543.333329,3,-4.851966419,-0.0366,0.0366,-4.851966419,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.0366,NA
3492,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,9310,3,-6.815252416,-0.06345,0.06345,-6.815252416,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.06345,NA
3493,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,12683.33332,3,-2.743758215,-0.0348,0.0348,-2.743758215,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.0348,NA
3494,91,18,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,18,1,1,15151.24999,3,0.891015593,0.0135,0.0135,0.891015593,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.0135,NA
3495,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,1547.000001,3,0.465416936,0.00072,0.00072,0.465416936,NA,515.666667,2.712369059,NA,NA,3.189490314,0.00072,NA
3496,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,4252.499997,3,1.875367432,0.007975,0.007975,1.875367432,NA,1417.499999,3.151523067,NA,NA,3.628644322,0.007975,NA
3497,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,7543.333329,3,-0.897039373,-0.006766667,0.006766667,-0.897039373,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.006766667,NA
3498,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,9310,3,-4.457572502,-0.0415,0.0415,-4.457572502,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.0415,NA
3499,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,12683.33332,3,-1.374507202,-0.017433333,0.017433333,-1.374507202,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.017433333,NA
3500,91,19,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,19,1,1,15151.24999,3,-0.803564063,-0.012175,0.012175,-0.803564063,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.012175,NA
3501,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,1547.000001,3,2.921784096,0.00452,0.00452,2.921784096,NA,515.666667,2.712369059,NA,NA,3.189490314,0.00452,NA
3502,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,4252.499997,3,-1.775426221,-0.00755,0.00755,-1.775426221,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.00755,NA
3503,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,7543.333329,3,-0.172337605,-0.0013,0.0013,-0.172337605,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.0013,NA
3504,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,9310,3,-3.50698174,-0.03265,0.03265,-3.50698174,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.03265,NA
3505,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,12683.33332,3,-2.407358714,-0.030533333,0.030533333,-2.407358714,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.030533333,NA
3506,91,20,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,20,1,1,15151.24999,3,-1.138519925,-0.01725,0.01725,-1.138519925,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.01725,NA
3507,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,1547.000001,3,-6.851971553,-0.0106,0.0106,-6.851971553,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.0106,NA
3508,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,4252.499997,3,1.42857143,0.006075,0.006075,1.42857143,NA,1417.499999,3.151523067,NA,NA,3.628644322,0.006075,NA
3509,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,7543.333329,3,-1.595227531,-0.012033333,0.012033333,-1.595227531,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.012033333,NA
3510,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,9310,3,4.607948442,0.0429,0.0429,4.607948442,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0429,NA
3511,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,12683.33332,3,2.1130092,0.0268,0.0268,2.1130092,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.0268,NA
3512,91,21,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,21,1,1,15151.24999,3,-0.089101559,-0.00135,0.00135,-0.089101559,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.00135,NA
3513,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,1547.000001,3,-1.396250807,-0.00216,0.00216,-1.396250807,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.00216,NA
3514,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,4252.499997,3,1.887125222,0.008025,0.008025,1.887125222,NA,1417.499999,3.151523067,NA,NA,3.628644322,0.008025,NA
3515,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,7543.333329,3,1.246133452,0.0094,0.0094,1.246133452,NA,2514.444443,3.400442044,NA,NA,3.877563299,0.0094,NA
3516,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,9310,3,3.233082707,0.0301,0.0301,3.233082707,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.0301,NA
3517,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,12683.33332,3,2.517739792,0.031933333,0.031933333,2.517739792,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.031933333,NA
3518,91,22,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,22,1,1,15151.24999,3,1.519676595,0.023025,0.023025,1.519676595,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.023025,NA
3519,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,1547.000001,3,-8.442146083,-0.01306,0.01306,-8.442146083,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.01306,NA
3520,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,4252.499997,3,-0.217519107,-0.000925,0.000925,-0.217519107,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.000925,NA
3521,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,7543.333329,3,-2.554131729,-0.019266667,0.019266667,-2.554131729,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.019266667,NA
3522,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,9310,3,-1.176154672,-0.01095,0.01095,-1.176154672,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.01095,NA
3523,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,12683.33332,3,-0.749014455,-0.0095,0.0095,-0.749014455,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.0095,NA
3524,91,23,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,23,1,1,15151.24999,3,-2.079036384,-0.0315,0.0315,-2.079036384,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.0315,NA
3525,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,1547.000001,3,3.464770521,0.00536,0.00536,3.464770521,NA,515.666667,2.712369059,NA,NA,3.189490314,0.00536,NA
3526,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,4252.499997,3,-1.816578484,-0.007725,0.007725,-1.816578484,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.007725,NA
3527,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,7543.333329,3,-1.701281441,-0.012833333,0.012833333,-1.701281441,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.012833333,NA
3528,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,9310,3,0.214822771,0.002,0.002,0.214822771,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.002,NA
3529,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,12683.33332,3,-2.115637295,-0.026833333,0.026833333,-2.115637295,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.026833333,NA
3530,91,24,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,24,1,1,15151.24999,3,-1.328273246,-0.020125,0.020125,-1.328273246,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.020125,NA
3531,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,1547.000001,3,-5.946994178,-0.0092,0.0092,-5.946994178,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.0092,NA
3532,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,4252.499997,3,-1.475602588,-0.006275,0.006275,-1.475602588,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.006275,NA
3533,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,7543.333329,3,2.991604111,0.022566667,0.022566667,2.991604111,NA,2514.444443,3.400442044,NA,NA,3.877563299,0.022566667,NA
3534,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,9310,3,-0.773361976,-0.0072,0.0072,-0.773361976,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.0072,NA
3535,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,12683.33332,3,1.687253615,0.0214,0.0214,1.687253615,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.0214,NA
3536,91,25,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,25,1,1,15151.24999,3,1.240821715,0.0188,0.0188,1.240821715,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.0188,NA
3537,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,1547.000001,3,-6.29605688,-0.00974,0.00974,-6.29605688,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.00974,NA
3538,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,4252.499997,3,-2.598471489,-0.01105,0.01105,-2.598471489,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.01105,NA
3539,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,7543.333329,3,0.596553248,0.0045,0.0045,0.596553248,NA,2514.444443,3.400442044,NA,NA,3.877563299,0.0045,NA
3540,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,9310,3,2.132116004,0.01985,0.01985,2.132116004,NA,3103.333333,3.491828426,NA,NA,3.968949681,0.01985,NA
3541,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,12683.33332,3,1.27989485,0.016233333,0.016233333,1.27989485,NA,4227.777774,3.626112151,NA,NA,4.103233406,0.016233333,NA
3542,91,26,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,26,1,1,15151.24999,3,0.148502599,0.00225,0.00225,0.148502599,NA,5050.416664,3.703327209,NA,NA,4.180448464,0.00225,NA
3543,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,1547.000001,3,9.851325139,0.01524,0.01524,9.851325139,NA,515.666667,2.712369059,NA,NA,3.189490314,0.01524,NA
3544,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,4252.499997,3,1.087595533,0.004625,0.004625,1.087595533,NA,1417.499999,3.151523067,NA,NA,3.628644322,0.004625,NA
3545,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,7543.333329,3,-0.994255414,-0.0075,0.0075,-0.994255414,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.0075,NA
3546,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,9310,3,-1.390977444,-0.01295,0.01295,-1.390977444,NA,3103.333333,3.491828426,NA,NA,3.968949681,-0.01295,NA
3547,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,12683.33332,3,-3.950065707,-0.0501,0.0501,-3.950065707,NA,4227.777774,3.626112151,NA,NA,4.103233406,-0.0501,NA
3548,91,27,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,27,1,1,15151.24999,3,-2.128537251,-0.03225,0.03225,-2.128537251,NA,5050.416664,3.703327209,NA,NA,4.180448464,-0.03225,NA
3549,91,28,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,28,1,1,1547.000001,3,-13.83322559,-0.0214,0.0214,-13.83322559,NA,515.666667,2.712369059,NA,NA,3.189490314,-0.0214,NA
3550,91,28,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,28,1,1,4252.499997,3,-6.325690774,-0.0269,0.0269,-6.325690774,NA,1417.499999,3.151523067,NA,NA,3.628644322,-0.0269,NA
3551,91,28,NA,NA,Forsten 1990,Fossil,Paläont. Z. 64:153-160,Equusgermanicus,,Perissodactyla,3,2,1,0,28,1,1,7543.333329,3,-4.741493639,-0.035766667,0.035766667,-4.741493639,NA,2514.444443,3.400442044,NA,NA,3.877563299,-0.035766667,NA
